"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"1733","L2",28,"harvest.autocorrelation",0.10308817528036,0.263157894736842,"autocor","harvest"
"1734","fixed",28,"harvest.autocorrelation",-0.193769072023121,0.263157894736842,"autocor","harvest"
"1735","L1",29,"harvest.autocorrelation",-0.0499958049802943,0.263157894736842,"autocor","harvest"
"1736","L2",29,"harvest.autocorrelation",0.208409396124355,0.263157894736842,"autocor","harvest"
"1737","fixed",29,"harvest.autocorrelation",-0.277654808791638,0.263157894736842,"autocor","harvest"
"1738","L1",30,"harvest.autocorrelation",-0.126754639925362,0.263157894736842,"autocor","harvest"
"1739","L2",30,"harvest.autocorrelation",0.400131843476007,0.263157894736842,"autocor","harvest"
"1740","fixed",30,"harvest.autocorrelation",-0.192834986088034,0.263157894736842,"autocor","harvest"
"1741","L1",31,"harvest.autocorrelation",-0.341833778615755,0.263157894736842,"autocor","harvest"
"1742","L2",31,"harvest.autocorrelation",0.245241603662491,0.263157894736842,"autocor","harvest"
"1743","fixed",31,"harvest.autocorrelation",-0.266497665718072,0.263157894736842,"autocor","harvest"
"1744","L1",32,"harvest.autocorrelation",-0.204608557020236,0.263157894736842,"autocor","harvest"
"1745","L2",32,"harvest.autocorrelation",0.186149259496919,0.263157894736842,"autocor","harvest"
"1746","fixed",32,"harvest.autocorrelation",-0.195485932586705,0.263157894736842,"autocor","harvest"
"1747","L1",33,"harvest.autocorrelation",-0.298054295249664,0.263157894736842,"autocor","harvest"
"1748","L2",33,"harvest.autocorrelation",0.27366140641783,0.263157894736842,"autocor","harvest"
"1749","fixed",33,"harvest.autocorrelation",-0.0469411652591254,0.263157894736842,"autocor","harvest"
"1750","L1",34,"harvest.autocorrelation",0.0664588851556701,0.263157894736842,"autocor","harvest"
"1751","L2",34,"harvest.autocorrelation",0.443771342409142,0.263157894736842,"autocor","harvest"
"1752","fixed",34,"harvest.autocorrelation",0.0395394743699121,0.263157894736842,"autocor","harvest"
"1753","L1",35,"harvest.autocorrelation",-0.242258699826363,0.263157894736842,"autocor","harvest"
"1754","L2",35,"harvest.autocorrelation",0.315607040802494,0.263157894736842,"autocor","harvest"
"1755","fixed",35,"harvest.autocorrelation",-0.181213663697077,0.263157894736842,"autocor","harvest"
"1756","L1",36,"harvest.autocorrelation",-0.107919851082925,0.263157894736842,"autocor","harvest"
"1757","L2",36,"harvest.autocorrelation",0.0107456575625311,0.263157894736842,"autocor","harvest"
"1758","fixed",36,"harvest.autocorrelation",-0.186545905314384,0.263157894736842,"autocor","harvest"
"1759","L1",37,"harvest.autocorrelation",-0.125794251927958,0.263157894736842,"autocor","harvest"
"1760","L2",37,"harvest.autocorrelation",0.128682290285615,0.263157894736842,"autocor","harvest"
"1761","fixed",37,"harvest.autocorrelation",-0.256047150348737,0.263157894736842,"autocor","harvest"
"1762","L1",38,"harvest.autocorrelation",-0.204778883782455,0.263157894736842,"autocor","harvest"
"1763","L2",38,"harvest.autocorrelation",0.574092604551773,0.263157894736842,"autocor","harvest"
"1764","fixed",38,"harvest.autocorrelation",-0.0621863223719283,0.263157894736842,"autocor","harvest"
"1765","L1",39,"harvest.autocorrelation",-0.19997682337023,0.263157894736842,"autocor","harvest"
"1766","L2",39,"harvest.autocorrelation",0.0725673149825988,0.263157894736842,"autocor","harvest"
"1767","fixed",39,"harvest.autocorrelation",-0.200695142559565,0.263157894736842,"autocor","harvest"
"1768","L1",40,"harvest.autocorrelation",0.0618435510258074,0.263157894736842,"autocor","harvest"
"1769","L2",40,"harvest.autocorrelation",0.357508373601725,0.263157894736842,"autocor","harvest"
"1770","fixed",40,"harvest.autocorrelation",-0.194295479380922,0.263157894736842,"autocor","harvest"
"1771","L1",41,"harvest.autocorrelation",-0.160297810768197,0.263157894736842,"autocor","harvest"
"1772","L2",41,"harvest.autocorrelation",0.286445375204246,0.263157894736842,"autocor","harvest"
"1773","fixed",41,"harvest.autocorrelation",-0.124886645110911,0.263157894736842,"autocor","harvest"
"1774","L1",42,"harvest.autocorrelation",-0.193963469629158,0.263157894736842,"autocor","harvest"
"1775","L2",42,"harvest.autocorrelation",-0.00869598070326854,0.263157894736842,"autocor","harvest"
"1776","fixed",42,"harvest.autocorrelation",-0.187557906363445,0.263157894736842,"autocor","harvest"
"1777","L1",43,"harvest.autocorrelation",-0.226770255454504,0.263157894736842,"autocor","harvest"
"1778","L2",43,"harvest.autocorrelation",0.460343851644354,0.263157894736842,"autocor","harvest"
"1779","fixed",43,"harvest.autocorrelation",-0.122552914528456,0.263157894736842,"autocor","harvest"
"1780","L1",44,"harvest.autocorrelation",-0.0976266867115457,0.263157894736842,"autocor","harvest"
"1781","L2",44,"harvest.autocorrelation",0.348617523072285,0.263157894736842,"autocor","harvest"
"1782","fixed",44,"harvest.autocorrelation",-0.185707014671085,0.263157894736842,"autocor","harvest"
"1783","L1",45,"harvest.autocorrelation",-0.11951088186409,0.263157894736842,"autocor","harvest"
"1784","L2",45,"harvest.autocorrelation",0.467745026130703,0.263157894736842,"autocor","harvest"
"1785","fixed",45,"harvest.autocorrelation",-0.201092481606893,0.263157894736842,"autocor","harvest"
"1786","L1",46,"harvest.autocorrelation",-0.289081588825125,0.263157894736842,"autocor","harvest"
"1787","L2",46,"harvest.autocorrelation",0.0348842371506487,0.263157894736842,"autocor","harvest"
"1788","fixed",46,"harvest.autocorrelation",-0.19656407094355,0.263157894736842,"autocor","harvest"
"1789","L1",47,"harvest.autocorrelation",-0.244155624666012,0.263157894736842,"autocor","harvest"
"1790","L2",47,"harvest.autocorrelation",0.0363523033568148,0.263157894736842,"autocor","harvest"
"1791","fixed",47,"harvest.autocorrelation",-0.175563328741313,0.263157894736842,"autocor","harvest"
"1792","L1",48,"harvest.autocorrelation",0.0501310768748123,0.263157894736842,"autocor","harvest"
"1793","L2",48,"harvest.autocorrelation",0.270239963546312,0.263157894736842,"autocor","harvest"
"1794","fixed",48,"harvest.autocorrelation",-0.201499775450506,0.263157894736842,"autocor","harvest"
"1795","L1",49,"harvest.autocorrelation",-0.195102749726732,0.263157894736842,"autocor","harvest"
"1796","L2",49,"harvest.autocorrelation",-0.0303061680670058,0.263157894736842,"autocor","harvest"
"1797","fixed",49,"harvest.autocorrelation",-0.19473687469873,0.263157894736842,"autocor","harvest"
"1798","L1",50,"harvest.autocorrelation",-0.197457143614631,0.263157894736842,"autocor","harvest"
"1799","L2",50,"harvest.autocorrelation",0.233647144981671,0.263157894736842,"autocor","harvest"
"1800","fixed",50,"harvest.autocorrelation",-0.190063298709836,0.263157894736842,"autocor","harvest"
"1801","L1",1,"stock.variance",6.81753371690911,0.315789473684211,"variance","harvest"
"1802","L2",1,"stock.variance",3.81563813065634,0.315789473684211,"variance","harvest"
"1803","fixed",1,"stock.variance",9.11065316214852,0.315789473684211,"variance","harvest"
"1804","L1",2,"stock.variance",4.33318587804527,0.315789473684211,"variance","harvest"
"1805","L2",2,"stock.variance",3.37445188264915,0.315789473684211,"variance","harvest"
"1806","fixed",2,"stock.variance",4.7132708593139,0.315789473684211,"variance","harvest"
"1807","L1",3,"stock.variance",3.08255055062528,0.315789473684211,"variance","harvest"
"1808","L2",3,"stock.variance",3.99967946075556,0.315789473684211,"variance","harvest"
"1809","fixed",3,"stock.variance",7.8781547150302,0.315789473684211,"variance","harvest"
"1810","L1",4,"stock.variance",5.13584438846417,0.315789473684211,"variance","harvest"
"1811","L2",4,"stock.variance",3.35791380024144,0.315789473684211,"variance","harvest"
"1812","fixed",4,"stock.variance",6.79120037002,0.315789473684211,"variance","harvest"
"1813","L1",5,"stock.variance",5.9415368069864,0.315789473684211,"variance","harvest"
"1814","L2",5,"stock.variance",2.66596338914592,0.315789473684211,"variance","harvest"
"1815","fixed",5,"stock.variance",7.63193593266474,0.315789473684211,"variance","harvest"
"1816","L1",6,"stock.variance",8.10720496553725,0.315789473684211,"variance","harvest"
"1817","L2",6,"stock.variance",2.86503171427517,0.315789473684211,"variance","harvest"
"1818","fixed",6,"stock.variance",5.28859375229019,0.315789473684211,"variance","harvest"
"1819","L1",7,"stock.variance",6.01997810229812,0.315789473684211,"variance","harvest"
"1820","L2",7,"stock.variance",2.54685847764031,0.315789473684211,"variance","harvest"
"1821","fixed",7,"stock.variance",4.97572174796715,0.315789473684211,"variance","harvest"
"1822","L1",8,"stock.variance",4.7119824832224,0.315789473684211,"variance","harvest"
"1823","L2",8,"stock.variance",2.22870405973167,0.315789473684211,"variance","harvest"
"1824","fixed",8,"stock.variance",6.70781237368167,0.315789473684211,"variance","harvest"
"1825","L1",9,"stock.variance",6.19890775255967,0.315789473684211,"variance","harvest"
"1826","L2",9,"stock.variance",3.10818843475876,0.315789473684211,"variance","harvest"
"1827","fixed",9,"stock.variance",5.10375002545377,0.315789473684211,"variance","harvest"
"1828","L1",10,"stock.variance",6.53712971244167,0.315789473684211,"variance","harvest"
"1829","L2",10,"stock.variance",2.99495682501602,0.315789473684211,"variance","harvest"
"1830","fixed",10,"stock.variance",8.89113731640825,0.315789473684211,"variance","harvest"
"1831","L1",11,"stock.variance",4.84486978646821,0.315789473684211,"variance","harvest"
"1832","L2",11,"stock.variance",5.32573181974114,0.315789473684211,"variance","harvest"
"1833","fixed",11,"stock.variance",7.78317445460893,0.315789473684211,"variance","harvest"
"1834","L1",12,"stock.variance",4.0862318689886,0.315789473684211,"variance","harvest"
"1835","L2",12,"stock.variance",3.81090890983109,0.315789473684211,"variance","harvest"
"1836","fixed",12,"stock.variance",6.06970592968489,0.315789473684211,"variance","harvest"
"1837","L1",13,"stock.variance",5.7270827764894,0.315789473684211,"variance","harvest"
"1838","L2",13,"stock.variance",2.55058422815262,0.315789473684211,"variance","harvest"
"1839","fixed",13,"stock.variance",6.64028397512053,0.315789473684211,"variance","harvest"
"1840","L1",14,"stock.variance",4.80664018101911,0.315789473684211,"variance","harvest"
"1841","L2",14,"stock.variance",6.79349265492774,0.315789473684211,"variance","harvest"
"1842","fixed",14,"stock.variance",7.23497589486426,0.315789473684211,"variance","harvest"
"1843","L1",15,"stock.variance",5.1714425129272,0.315789473684211,"variance","harvest"
"1844","L2",15,"stock.variance",2.0227541735504,0.315789473684211,"variance","harvest"
"1845","fixed",15,"stock.variance",7.46079274745393,0.315789473684211,"variance","harvest"
"1846","L1",16,"stock.variance",4.73411203299498,0.315789473684211,"variance","harvest"
"1847","L2",16,"stock.variance",3.741498954063,0.315789473684211,"variance","harvest"
"1848","fixed",16,"stock.variance",6.52759863592972,0.315789473684211,"variance","harvest"
"1849","L1",17,"stock.variance",5.15691764748987,0.315789473684211,"variance","harvest"
"1850","L2",17,"stock.variance",4.90849645448041,0.315789473684211,"variance","harvest"
"1851","fixed",17,"stock.variance",6.76378120481316,0.315789473684211,"variance","harvest"
"1852","L1",18,"stock.variance",5.76167075916814,0.315789473684211,"variance","harvest"
"1853","L2",18,"stock.variance",2.52836325689038,0.315789473684211,"variance","harvest"
"1854","fixed",18,"stock.variance",6.02495678061303,0.315789473684211,"variance","harvest"
"1855","L1",19,"stock.variance",4.12827695491423,0.315789473684211,"variance","harvest"
"1856","L2",19,"stock.variance",3.79624108433621,0.315789473684211,"variance","harvest"
"1857","fixed",19,"stock.variance",6.61336720120837,0.315789473684211,"variance","harvest"
"1858","L1",20,"stock.variance",4.37748255591169,0.315789473684211,"variance","harvest"
"1859","L2",20,"stock.variance",2.04121719510797,0.315789473684211,"variance","harvest"
"1860","fixed",20,"stock.variance",6.19801586030482,0.315789473684211,"variance","harvest"
"1861","L1",21,"stock.variance",5.32864613608494,0.315789473684211,"variance","harvest"
"1862","L2",21,"stock.variance",2.8110019483818,0.315789473684211,"variance","harvest"
"1863","fixed",21,"stock.variance",6.53183381355095,0.315789473684211,"variance","harvest"
"1864","L1",22,"stock.variance",4.75927781379844,0.315789473684211,"variance","harvest"
"1865","L2",22,"stock.variance",4.04023950931729,0.315789473684211,"variance","harvest"
"1866","fixed",22,"stock.variance",5.93753534816353,0.315789473684211,"variance","harvest"
"1867","L1",23,"stock.variance",5.06384968698124,0.315789473684211,"variance","harvest"
"1868","L2",23,"stock.variance",2.62178876026847,0.315789473684211,"variance","harvest"
"1869","fixed",23,"stock.variance",6.18752980935695,0.315789473684211,"variance","harvest"
"1870","L1",24,"stock.variance",4.99910768275741,0.315789473684211,"variance","harvest"
"1871","L2",24,"stock.variance",2.10502938539568,0.315789473684211,"variance","harvest"
"1872","fixed",24,"stock.variance",7.9159243206551,0.315789473684211,"variance","harvest"
"1873","L1",25,"stock.variance",7.0804642164658,0.315789473684211,"variance","harvest"
"1874","L2",25,"stock.variance",4.67806382443268,0.315789473684211,"variance","harvest"
"1875","fixed",25,"stock.variance",6.01723399906888,0.315789473684211,"variance","harvest"
"1876","L1",26,"stock.variance",4.8328865807994,0.315789473684211,"variance","harvest"
"1877","L2",26,"stock.variance",3.16248886916698,0.315789473684211,"variance","harvest"
"1878","fixed",26,"stock.variance",8.92355551331282,0.315789473684211,"variance","harvest"
"1879","L1",27,"stock.variance",4.70609981932002,0.315789473684211,"variance","harvest"
"1880","L2",27,"stock.variance",4.25539696376234,0.315789473684211,"variance","harvest"
"1881","fixed",27,"stock.variance",7.34899216297802,0.315789473684211,"variance","harvest"
"1882","L1",28,"stock.variance",3.14525337119698,0.315789473684211,"variance","harvest"
"1883","L2",28,"stock.variance",3.38729042785127,0.315789473684211,"variance","harvest"
"1884","fixed",28,"stock.variance",7.47685419774738,0.315789473684211,"variance","harvest"
"1885","L1",29,"stock.variance",4.70247499863959,0.315789473684211,"variance","harvest"
"1886","L2",29,"stock.variance",4.8398379777511,0.315789473684211,"variance","harvest"
"1887","fixed",29,"stock.variance",6.06132761536063,0.315789473684211,"variance","harvest"
"1888","L1",30,"stock.variance",4.1938613011893,0.315789473684211,"variance","harvest"
"1889","L2",30,"stock.variance",5.14011583888974,0.315789473684211,"variance","harvest"
"1890","fixed",30,"stock.variance",5.62790341053166,0.315789473684211,"variance","harvest"
"1891","L1",31,"stock.variance",4.46752786503515,0.315789473684211,"variance","harvest"
"1892","L2",31,"stock.variance",2.80348343349827,0.315789473684211,"variance","harvest"
"1893","fixed",31,"stock.variance",6.27664754727632,0.315789473684211,"variance","harvest"
"1894","L1",32,"stock.variance",6.60442677133384,0.315789473684211,"variance","harvest"
"1895","L2",32,"stock.variance",2.63765416052637,0.315789473684211,"variance","harvest"
"1896","fixed",32,"stock.variance",5.87797288573503,0.315789473684211,"variance","harvest"
"1897","L1",33,"stock.variance",5.41473251573954,0.315789473684211,"variance","harvest"
"1898","L2",33,"stock.variance",3.12499571765493,0.315789473684211,"variance","harvest"
"1899","fixed",33,"stock.variance",5.20701368876347,0.315789473684211,"variance","harvest"
"1900","L1",34,"stock.variance",6.72073402704714,0.315789473684211,"variance","harvest"
"1901","L2",34,"stock.variance",7.28722402429592,0.315789473684211,"variance","harvest"
"1902","fixed",34,"stock.variance",10.6740484599419,0.315789473684211,"variance","harvest"
"1903","L1",35,"stock.variance",4.34512840307544,0.315789473684211,"variance","harvest"
